Package Name,Number of Words in source code,Number of lines in source code,plus ratio mean,plus ratio max,plus ratio std,plus ratio q3,eq ratio mean,eq ratio max,eq ratio std,eq ratio q3,bracket ratio mean,bracket ratio max,bracket ratio std,bracket ratio q3,Number of base64 chunks in source code,Number of IP adress in source code,Number of sospicious token in source code,Number of Words in metadata,Number of lines in metadata,Number of base64 chunks in metadata,Number of IP adress in metadata,Number of sospicious token in metadata,.bat,.bz2,.c,.cert,.conf,.cpp,.crt,.css,.csv,.deb,.erb,.gemspec,.gif,.gz,.h,.html,.ico,.ini,.jar,.java,.jpg,.js,.json,.key,.m4v,.markdown,.md,.pdf,.pem,.png,.ps,.py,.rb,.rpm,.rst,.sh,.svg,.toml,.ttf,.txt,.xml,.yaml,.yml,.eot,.exe,.jpeg,.properties,.sql,.swf,.tar,.woff,.woff2,.aac,.bmp,.cfg,.dcm,.dll,.doc,.flac,.flv,.ipynb,.m4a,.mid,.mkv,.mp3,.mp4,.mpg,.ogg,.otf,.pickle,.pkl,.psd,.pxd,.pxi,.pyc,.pyx,.r,.rtf,.so,.sqlite,.tif,.tp,.wav,.webp,.whl,.xcf,.xz,.zip,.mov,.wasm,.webm,repository,presence of installation script,shannon mean ID source code,shannon std ID source code,shannon max ID source code,shannon q3 ID source code,shannon mean string source code,shannon std string source code,shannon max string source code,shannon q3 string source code,homogeneous identifiers in source code,homogeneous strings in source code,heteregeneous identifiers in source code,heterogeneous strings in source code,URLs in source code,shannon mean ID metadata,shannon std ID metadata,shannon max ID metadata,shannon q3 ID metadata,shannon mean string metadata,shannon std string metadata,shannon max string metadata,shannon q3 string metadata,homogeneous identifiers in metadata,homogeneous strings in metadata,heterogeneous strings in metadata,URLs in metadata,heteregeneous identifiers in metadata
0x000testqwe-5.20.4,42.0,24.0,0.0,0.0,0.0,0.0,0.01791044776119403,0.01791044776119403,0.0,0.01791044776119403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,24.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.019803653695079155,0.07424200907765612,0.3096910973393819,0.0,0.20679661973980662,0.21659939803413014,0.4591479170272448,0.4591479170272448,42,5,0,1,1,0.019803653695079155,0.07424200907765612,0.3096910973393819,0.0,0.20679661973980662,0.21659939803413014,0.4591479170272448,0.4591479170272448,42,5,1,1,0
10Cent10-999.0.4,37.0,29.0,0.0,0.0,0.0,0.0,0.012139605462822459,0.012139605462822459,0.0,0.012139605462822459,0.0,0.0,0.0,0.0,0.0,1.0,6.0,37.0,29.0,0.0,1.0,6.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.05045512472536887,0.1211120764933871,0.4056390622295664,0.0,0.3328154304349092,0.23048118252739463,0.7028195311147831,0.4486702132124866,44,2,0,2,1,0.05045512472536887,0.1211120764933871,0.4056390622295664,0.0,0.3328154304349092,0.23048118252739463,0.7028195311147831,0.4486702132124866,44,2,2,1,0
10Cent11-999.0.4,37.0,29.0,0.0,0.0,0.0,0.0,0.012139605462822459,0.012139605462822459,0.0,0.012139605462822459,0.0,0.0,0.0,0.0,0.0,1.0,6.0,37.0,29.0,0.0,1.0,6.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.05045512472536887,0.1211120764933871,0.4056390622295664,0.0,0.3328154304349092,0.23048118252739463,0.7028195311147831,0.4486702132124866,44,2,0,2,1,0.05045512472536887,0.1211120764933871,0.4056390622295664,0.0,0.3328154304349092,0.23048118252739463,0.7028195311147831,0.4486702132124866,44,2,2,1,0
12Cent-999.0.0,98.0,50.0,0.0030165912518853697,0.0030165912518853697,0.0,0.0030165912518853697,0.017345399698340876,0.017345399698340876,0.0,0.017345399698340876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,50.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0914419917229357,0.1776903323412364,0.4591479170272448,-0.0,0.24881475487987897,0.24609431350078592,0.7295739585136224,0.4591479170272448,55,15,0,3,1,0.0914419917229357,0.1776903323412364,0.4591479170272448,-0.0,0.24881475487987897,0.24609431350078592,0.7295739585136224,0.4591479170272448,55,15,3,1,0
aiottp-0.1,18385.0,137.0,0.015062754917245397,0.030125509834490794,0.021301952290670466,0.022594132375868096,0.00039369458748681125,0.0007873891749736225,0.0005567682250567295,0.0005905418812302168,0.0009212453347191383,0.0018424906694382765,0.0013028376466327467,0.0013818680020787075,0.0,0.0,0.0,18385.0,136.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,1,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,0,1
antchain_sdk_baasplus-1.0.0,52.0,26.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,3.0,52.0,26.0,0.0,0.0,3.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,1.0,0,0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.019803653695079155,0.07424200907765612,0.3096910973393819,0.0,0.14173209762318373,0.24151157462700631,0.7049875094110305,0.1701436271951043,42,7,0,2,1,0.019803653695079155,0.07424200907765612,0.3096910973393819,0.0,0.14173209762318373,0.24151157462700631,0.7049875094110305,0.1701436271951043,42,7,2,1,0
aws-login0tool-0.0.14,98.0,52.0,0.008130081300813009,0.024390243902439025,0.0140817138826738,0.012195121951219513,0.004493787998942639,0.013481363996827915,0.007783469132611926,0.0067406819984139575,0.000528680941052075,0.0015860428231562252,0.0009157022508955206,0.0007930214115781126,0.0,0.0,1.0,92.0,47.0,0.0,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,3.0,0,0,0,0.0,0,0.0,0,3.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.06386831142225309,0.11215667074905526,0.36096404744368116,0.16864503330850694,0.20035002538455463,0.19237003013888193,0.6854752972273344,0.32501121082417705,42,17,0,4,4,0.06193809929217154,0.11012123545113076,0.36096404744368116,0.1264837749813802,0.20035002538455463,0.19237003013888193,0.6854752972273344,0.32501121082417705,40,17,4,4,0
beautifulsoupp-0.1,18385.0,137.0,0.01505896059322701,0.03011792118645402,0.021296586306183626,0.022588440889840515,0.0003935954154006014,0.0007871908308012028,0.0005566279745474027,0.0005903931231009021,0.0009210132720374073,0.0018420265440748146,0.0013025094604409222,0.0013815199080561109,0.0,0.0,0.0,18385.0,136.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,1,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,0,1
bitcinlib-0.1,18385.0,137.0,0.015061331821688949,0.030122663643377897,0.021299939729633986,0.022591997732533422,0.00039365739209850883,0.0007873147841970177,0.0005567156228341345,0.0005904860881477633,0.0009211582975105106,0.0018423165950210213,0.0013027145574318745,0.001381737446265766,0.0,0.0,0.0,18385.0,136.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,1,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,0,1
bitcoilnib-0.1,18385.0,137.0,0.015060857516257539,0.030121715032515078,0.021299268960460176,0.022591286274386307,0.00039364499519753106,0.0007872899903950621,0.0005566980909686403,0.0005904674927962966,0.0009211292887622227,0.0018422585775244454,0.0013026735328666183,0.0013816939331433341,0.0,0.0,0.0,18385.0,136.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,2.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,1,0,0.1269922040035709,0.21042498048066585,0.4926140680171258,0.4056390622295664,0.15304930567574826,0.2164444037984287,0.4591479170272448,0.2295739585136224,325,2,1,0,1
